step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled
7974,1024,1024,1.0000,29.685,33.687,1,0.000,0
7975,1024,1024,1.0000,29.919,33.424,1,0.000,0
7976,1024,1024,1.0000,30.277,33.028,1,0.000,0
7977,1024,1024,1.0000,30.765,32.504,1,0.000,0
7978,1024,1024,1.0000,30.350,32.949,1,0.000,0
7979,1024,1024,1.0000,29.721,33.646,1,0.000,0
7980,1024,1024,1.0000,30.374,32.923,1,0.000,0
7981,1024,1024,1.0000,30.384,32.912,1,0.000,0
7982,1024,1024,1.0000,30.536,32.748,1,0.000,0
7983,1024,1024,1.0000,29.929,33.412,1,0.000,0
7984,1024,1024,1.0000,30.328,32.973,1,0.000,0
7985,1024,1024,1.0000,29.741,33.624,1,0.000,0
7986,1024,1024,1.0000,30.508,32.778,1,0.000,0
7987,1024,1024,1.0000,29.807,33.549,1,0.000,0
7988,1024,1024,1.0000,29.987,33.348,1,0.000,0
7989,1024,1024,1.0000,30.222,33.088,1,0.000,0
7990,1024,1024,1.0000,30.159,33.158,1,0.000,0
7991,1024,1024,1.0000,30.309,32.994,1,0.000,0
7992,1024,1024,1.0000,30.180,33.135,1,0.000,0
7993,1024,1024,1.0000,30.690,32.584,1,0.000,0
7994,1024,1024,1.0000,30.180,33.135,1,0.000,0
7995,1024,1024,1.0000,30.361,32.937,1,0.000,0
7996,1024,1024,1.0000,29.650,33.727,1,0.000,0
7997,1024,1024,1.0000,35.738,27.981,1,0.000,0
7998,1024,1024,1.0000,33.227,30.096,1,0.000,0
7999,1024,1024,1.0000,33.823,29.566,1,0.000,0
8000,1024,1024,1.0000,29.929,33.412,1,0.000,0
8001,1024,1024,1.0000,31.373,31.875,1,0.000,0
8002,1024,1024,1.0000,29.526,33.868,1,0.000,0
8003,1024,1024,1.0000,31.557,31.689,1,0.000,0
8004,1024,1024,1.0000,30.380,32.916,1,0.000,0
8005,1024,1024,1.0000,29.927,33.415,1,0.000,0
8006,1024,1024,1.0000,30.680,32.595,1,0.000,0
8007,1024,1024,1.0000,29.831,33.522,1,0.000,0
8008,1024,1024,1.0000,32.019,31.231,1,0.000,0
8009,1024,1024,1.0000,30.024,33.307,1,0.000,0
8010,1024,1024,1.0000,30.719,32.553,1,0.000,0
8011,1024,1024,1.0000,30.061,33.266,1,0.000,0
8012,1024,1024,1.0000,30.285,33.020,1,0.000,0
8013,1024,1024,1.0000,29.883,33.464,1,0.000,0
8014,1024,1024,1.0000,30.254,33.053,1,0.000,0
8015,1024,1024,1.0000,31.112,32.142,1,0.000,0
8016,1024,1024,1.0000,31.327,31.921,1,0.000,0
8017,1024,1024,1.0000,30.211,33.101,1,0.000,0
8018,1024,1024,1.0000,30.325,32.976,1,0.000,0
8019,1024,1024,1.0000,31.067,32.188,1,0.000,0
8020,1024,1024,1.0000,29.961,33.377,1,0.000,0
8021,1024,1024,1.0000,30.401,32.894,1,0.000,0
8022,1024,1024,1.0000,30.977,32.282,1,0.000,0
8023,1024,1024,1.0000,30.457,32.833,1,0.000,0
8024,1024,1024,1.0000,29.942,33.398,1,0.000,0
8025,1024,1024,1.0000,30.076,33.249,1,0.000,0
8026,1024,1024,1.0000,29.629,33.751,1,0.000,0
8027,1024,1024,1.0000,31.423,31.824,1,0.000,0
8028,1024,1024,1.0000,32.197,31.059,1,0.000,0
8029,1024,1024,1.0000,30.376,32.921,1,0.000,0
8030,1024,1024,1.0000,29.937,33.403,1,0.000,0
8031,1024,1024,1.0000,30.399,32.896,1,0.000,0
8032,1024,1024,1.0000,29.920,33.422,1,0.000,0
8033,1024,1024,1.0000,30.390,32.906,1,0.000,0
8034,1024,1024,1.0000,30.220,33.091,1,0.000,0
8035,1024,1024,1.0000,30.413,32.881,1,0.000,0
8036,1024,1024,1.0000,30.528,32.757,1,0.000,0
8037,1024,1024,1.0000,30.006,33.327,1,0.000,0
8038,1024,1024,1.0000,30.529,32.756,1,0.000,0
8039,1024,1024,1.0000,30.394,32.901,1,0.000,0
8040,1024,1024,1.0000,30.609,32.670,1,0.000,0
8041,1024,1024,1.0000,30.251,33.057,1,0.000,0
8042,1024,1024,1.0000,30.646,32.631,1,0.000,0
8043,1024,1024,1.0000,31.036,32.221,1,0.000,0
8044,1024,1024,1.0000,30.250,33.058,1,0.000,0
8045,1024,1024,1.0000,30.283,33.022,1,0.000,0
8046,1024,1024,1.0000,30.374,32.923,1,0.000,0
8047,1024,1024,1.0000,31.606,31.640,1,0.000,0
8048,1024,1024,1.0000,30.997,32.261,1,0.000,0
8049,1024,1024,1.0000,30.965,32.295,1,0.000,0
8050,1024,1024,1.0000,30.813,32.454,1,0.000,0
8051,1024,1024,1.0000,30.583,32.698,1,0.000,0
8052,1024,1024,1.0000,29.724,33.643,1,0.000,0
8053,1024,1024,1.0000,31.902,31.346,1,0.000,0
8054,1024,1024,1.0000,30.626,32.652,1,0.000,0
8055,1024,1024,1.0000,30.090,33.234,1,0.000,0
8056,1024,1024,1.0000,30.578,32.703,1,0.000,0
8057,1024,1024,1.0000,30.081,33.244,1,0.000,0
8058,1024,1024,1.0000,30.512,32.774,1,0.000,0
8059,1024,1024,1.0000,30.495,32.792,1,0.000,0
8060,1024,1024,1.0000,30.113,33.208,1,0.000,0
8061,1024,1024,1.0000,30.717,32.555,1,0.000,0
8062,1024,1024,1.0000,29.654,33.722,1,0.000,0
8063,1024,1024,1.0000,30.584,32.697,1,0.000,0
8064,1024,1024,1.0000,32.481,30.787,1,0.000,0
8065,1024,1024,1.0000,30.422,32.871,1,0.000,0
8066,1024,1024,1.0000,32.335,30.926,1,0.000,0
8067,1024,1024,1.0000,35.811,27.924,1,0.000,0
8068,1024,1024,1.0000,30.761,32.509,1,0.000,0
8069,1024,1024,1.0000,32.266,30.992,1,0.000,0
8070,1024,1024,1.0000,30.241,33.068,1,0.000,0
8071,1024,1024,1.0000,30.676,32.599,1,0.000,0
8072,1024,1024,1.0000,31.279,31.970,1,0.000,0
8073,1024,1024,1.0000,31.579,31.667,1,0.000,0
8074,1024,1024,1.0000,31.372,31.876,1,0.000,0
8075,1024,1024,1.0000,30.057,33.270,1,0.000,0
8076,1024,1024,1.0000,30.526,32.759,1,0.000,0
8077,1024,1024,1.0000,34.778,28.754,1,0.000,0
8078,1024,1024,1.0000,30.774,32.495,1,0.000,0
8079,1024,1024,1.0000,29.935,33.406,1,0.000,0
8080,1024,1024,1.0000,30.781,32.488,1,0.000,0
8081,1024,1024,1.0000,30.748,32.522,1,0.000,0
8082,1024,1024,1.0000,30.293,33.011,1,0.000,0
8083,1024,1024,1.0000,30.407,32.887,1,0.000,0
8084,1024,1024,1.0000,31.532,31.714,1,0.000,0
8085,1024,1024,1.0000,30.404,32.890,1,0.000,0
8086,1024,1024,1.0000,29.971,33.366,1,0.000,0
8087,1024,1024,1.0000,31.281,31.968,1,0.000,0
8088,1024,1024,1.0000,31.294,31.955,1,0.000,0
8089,1024,1024,1.0000,30.522,32.763,1,0.000,0
8090,1024,1024,1.0000,30.362,32.936,1,0.000,0
8091,1024,1024,1.0000,30.008,33.324,1,0.000,0
8092,1024,1024,1.0000,31.130,32.123,1,0.000,0
8093,1024,1024,1.0000,29.869,33.480,1,0.000,0
8094,1024,1024,1.0000,31.018,32.239,1,0.000,0
8095,1024,1024,1.0000,31.510,31.736,1,0.000,0
8096,1024,1024,1.0000,30.250,33.058,1,0.000,0
8097,1024,1024,1.0000,30.878,32.386,1,0.000,0
8098,1024,1024,1.0000,30.393,32.902,1,0.000,0
8099,1024,1024,1.0000,31.179,32.073,1,0.000,0
8100,1024,1024,1.0000,30.267,33.039,1,0.000,0
8101,1024,1024,1.0000,30.883,32.380,1,0.000,0
8102,1024,1024,1.0000,30.115,33.206,1,0.000,0
8103,1024,1024,1.0000,31.251,31.999,1,0.000,0
8104,1024,1024,1.0000,30.290,33.014,1,0.000,0
8105,1024,1024,1.0000,30.279,33.026,1,0.000,0
8106,1024,1024,1.0000,31.404,31.843,1,0.000,0
8107,1024,1024,1.0000,29.788,33.571,1,0.000,0
8108,1024,1024,1.0000,30.282,33.023,1,0.000,0
8109,1024,1024,1.0000,29.575,33.812,1,0.000,0
8110,1024,1024,1.0000,31.924,31.324,1,0.000,0
8111,1024,1024,1.0000,30.987,32.272,1,0.000,0
8112,1024,1024,1.0000,30.577,32.704,1,0.000,0
8113,1024,1024,1.0000,30.555,32.728,1,0.000,0
8114,1024,1024,1.0000,31.114,32.140,1,0.000,0
8115,1024,1024,1.0000,30.544,32.740,1,0.000,0
8116,1024,1024,1.0000,30.001,33.332,1,0.000,0
8117,1024,1024,1.0000,31.374,31.874,1,0.000,0
8118,1024,1024,1.0000,31.066,32.190,1,0.000,0
8119,1024,1024,1.0000,30.519,32.766,1,0.000,0
8120,1024,1024,1.0000,31.508,31.738,1,0.000,0
8121,1024,1024,1.0000,29.753,33.610,1,0.000,0
8122,1024,1024,1.0000,30.312,32.990,1,0.000,0
8123,1024,1024,1.0000,30.499,32.788,1,0.000,0
8124,1024,1024,1.0000,30.747,32.523,1,0.000,0
8125,1024,1024,1.0000,30.363,32.935,1,0.000,0
8126,1024,1024,1.0000,31.373,31.875,1,0.000,0
8127,1024,1024,1.0000,30.612,32.667,1,0.000,0
8128,1024,1024,1.0000,30.051,33.277,1,0.000,0
8129,1024,1024,1.0000,31.270,31.980,1,0.000,0
8130,1024,1024,1.0000,30.534,32.750,1,0.000,0
8131,1024,1024,1.0000,30.365,32.933,1,0.000,0
8132,1024,1024,1.0000,29.968,33.369,1,0.000,0
8133,1024,1024,1.0000,33.185,30.134,1,0.000,0
8134,1024,1024,1.0000,30.696,32.578,1,0.000,0
8135,1024,1024,1.0000,30.546,32.738,1,0.000,0
8136,1024,1024,1.0000,29.914,33.429,1,0.000,0
8137,1024,1024,1.0000,31.946,31.303,1,0.000,0
8138,1024,1024,1.0000,30.073,33.252,1,0.000,0
8139,1024,1024,1.0000,30.748,32.522,1,0.000,0
8140,1024,1024,1.0000,31.143,32.110,1,0.000,0
8141,1024,1024,1.0000,31.564,31.682,1,0.000,0
8142,1024,1024,1.0000,30.683,32.591,1,0.000,0
8143,1024,1024,1.0000,30.246,33.062,1,0.000,0
8144,1024,1024,1.0000,31.456,31.790,1,0.000,0
8145,1024,1024,1.0000,29.966,33.371,1,0.000,0
8146,1024,1024,1.0000,31.281,31.968,1,0.000,0
8147,1024,1024,1.0000,30.157,33.160,1,0.000,0
8148,1024,1024,1.0000,30.698,32.575,1,0.000,0
8149,1024,1024,1.0000,30.431,32.861,1,0.000,0
8150,1024,1024,1.0000,30.738,32.533,1,0.000,0
8151,1024,1024,1.0000,31.329,31.919,1,0.000,0
8152,1024,1024,1.0000,30.652,32.624,1,0.000,0
8153,1024,1024,1.0000,30.545,32.739,1,0.000,0
8154,1024,1024,1.0000,30.568,32.714,1,0.000,0
8155,1024,1024,1.0000,30.472,32.817,1,0.000,0
8156,1024,1024,1.0000,30.440,32.852,1,0.000,0
8157,1024,1024,1.0000,30.564,32.718,1,0.000,0
8158,1024,1024,1.0000,30.599,32.681,1,0.000,0
8159,1024,1024,1.0000,30.636,32.641,1,0.000,0
8160,1024,1024,1.0000,30.166,33.150,1,0.000,0
8161,1024,1024,1.0000,30.309,32.994,1,0.000,0
8162,1024,1024,1.0000,29.760,33.602,1,0.000,0
8163,1024,1024,1.0000,31.199,32.052,1,0.000,0
8164,1024,1024,1.0000,30.281,33.024,1,0.000,0
8165,1024,1024,1.0000,30.410,32.884,1,0.000,0
8166,1024,1024,1.0000,31.194,32.057,1,0.000,0
8167,1024,1024,1.0000,31.940,31.309,1,0.000,0
8168,1024,1024,1.0000,30.700,32.573,1,0.000,0
8169,1024,1024,1.0000,30.442,32.849,1,0.000,0
8170,1024,1024,1.0000,30.853,32.412,1,0.000,0
8171,1024,1024,1.0000,31.545,31.701,1,0.000,0
8172,1024,1024,1.0000,30.727,32.545,1,0.000,0
8173,1024,1024,1.0000,30.306,32.997,1,0.000,0
8174,1024,1024,1.0000,30.678,32.597,1,0.000,0
8175,1024,1024,1.0000,29.894,33.452,1,0.000,0
8176,1024,1024,1.0000,31.278,31.971,1,0.000,0
8177,1024,1024,1.0000,30.798,32.470,1,0.000,0
8178,1024,1024,1.0000,30.695,32.579,1,0.000,0
8179,1024,1024,1.0000,30.810,32.457,1,0.000,0
8180,1024,1024,1.0000,30.261,33.046,1,0.000,0
8181,1024,1024,1.0000,31.314,31.935,1,0.000,0
8182,1024,1024,1.0000,30.979,32.280,1,0.000,0
8183,1024,1024,1.0000,30.721,32.551,1,0.000,0
8184,1024,1024,1.0000,30.144,33.174,1,0.000,0
8185,1024,1024,1.0000,30.829,32.437,1,0.000,0
8186,1024,1024,1.0000,31.127,32.126,1,0.000,0
8187,1024,1024,1.0000,30.618,32.661,1,0.000,0
8188,1024,1024,1.0000,32.965,30.335,1,0.000,0
8189,1024,1024,1.0000,30.546,32.738,1,0.000,0
8190,1024,1024,1.0000,32.080,31.172,1,0.000,0
8191,1024,1024,1.0000,30.607,32.672,1,0.000,0
8192,1024,1024,1.0000,30.922,32.339,1,0.000,0
8193,1024,1024,1.0000,30.590,32.690,1,0.000,0
8194,1024,1024,1.0000,31.162,32.090,1,0.000,0
8195,1024,1024,1.0000,30.871,32.393,1,0.000,0
8196,1024,1024,1.0000,31.207,32.044,1,0.000,0
8197,1024,1024,1.0000,30.983,32.276,1,0.000,0
8198,1024,1024,1.0000,30.519,32.766,1,0.000,0
8199,1024,1024,1.0000,34.974,28.593,1,0.000,0
8200,1024,1024,1.0000,31.448,31.799,1,0.000,0
8201,1024,1024,1.0000,31.592,31.654,1,0.000,0
8202,1024,1024,1.0000,30.836,32.430,1,0.000,0
8203,1024,1024,1.0000,30.249,33.059,1,0.000,0
8204,1024,1024,1.0000,30.699,32.574,1,0.000,0
8205,1024,1024,1.0000,29.734,33.632,1,0.000,0
8206,1024,1024,1.0000,30.816,32.451,1,0.000,0
8207,1024,1024,1.0000,30.405,32.889,1,0.000,0
8208,1024,1024,1.0000,31.595,31.651,1,0.000,0
8209,1024,1024,1.0000,30.086,33.238,1,0.000,0
8210,1024,1024,1.0000,30.698,32.575,1,0.000,0
8211,1024,1024,1.0000,30.077,33.248,1,0.000,0
8212,1024,1024,1.0000,31.326,31.922,1,0.000,0
8213,1024,1024,1.0000,31.355,31.893,1,0.000,0
8214,1024,1024,1.0000,29.835,33.518,1,0.000,0
8215,1024,1024,1.0000,31.019,32.238,1,0.000,0
8216,1024,1024,1.0000,30.261,33.046,1,0.000,0
8217,1024,1024,1.0000,30.428,32.864,1,0.000,0
8218,1024,1024,1.0000,30.912,32.350,1,0.000,0
8219,1024,1024,1.0000,30.215,33.096,1,0.000,0
8220,1024,1024,1.0000,30.495,32.792,1,0.000,0
8221,1024,1024,1.0000,30.934,32.327,1,0.000,0
8222,1024,1024,1.0000,30.818,32.449,1,0.000,0
8223,1024,1024,1.0000,35.808,27.927,1,0.000,0
8224,1024,1024,1.0000,31.174,32.078,1,0.000,0
8225,1024,1024,1.0000,30.752,32.518,1,0.000,0
8226,1024,1024,1.0000,30.897,32.366,1,0.000,0
8227,1024,1024,1.0000,31.098,32.156,1,0.000,0
8228,1024,1024,1.0000,30.253,33.055,1,0.000,0
8229,1024,1024,1.0000,30.551,32.732,1,0.000,0
8230,1024,1024,1.0000,31.254,31.996,1,0.000,0
8231,1024,1024,1.0000,30.565,32.717,1,0.000,0
8232,1024,1024,1.0000,30.978,32.281,1,0.000,0
8233,1024,1024,1.0000,31.028,32.229,1,0.000,0
8234,1024,1024,1.0000,30.154,33.163,1,0.000,0
8235,1024,1024,1.0000,30.259,33.048,1,0.000,0
8236,1024,1024,1.0000,30.900,32.362,1,0.000,0
8237,1024,1024,1.0000,33.514,29.838,1,0.000,0
8238,1024,1024,1.0000,31.415,31.832,1,0.000,0
8239,1024,1024,1.0000,32.347,30.915,1,0.000,0
8240,1024,1024,1.0000,31.474,31.772,1,0.000,0
8241,1024,1024,1.0000,30.297,33.007,1,0.000,0
8242,1024,1024,1.0000,30.493,32.794,1,0.000,0
8243,1024,1024,1.0000,30.568,32.714,1,0.000,0
8244,1024,1024,1.0000,30.044,33.285,1,0.000,0
8245,1024,1024,1.0000,30.702,32.571,1,0.000,0
8246,1024,1024,1.0000,30.901,32.361,1,0.000,0
8247,1024,1024,1.0000,30.687,32.587,1,0.000,0
8248,1024,1024,1.0000,31.324,31.924,1,0.000,0
8249,1024,1024,1.0000,30.166,33.150,1,0.000,0
8250,1024,1024,1.0000,30.181,33.133,1,0.000,0
8251,1024,1024,1.0000,29.755,33.608,1,0.000,0
8252,1024,1024,1.0000,31.820,31.427,1,0.000,0
8253,1024,1024,1.0000,30.047,33.281,1,0.000,0
8254,1024,1024,1.0000,30.711,32.562,1,0.000,0
8255,1024,1024,1.0000,30.345,32.954,1,0.000,0
8256,1024,1024,1.0000,30.126,33.194,1,0.000,0
8257,1024,1024,1.0000,31.065,32.191,1,0.000,0
8258,1024,1024,1.0000,30.417,32.876,1,0.000,0
8259,1024,1024,1.0000,30.547,32.736,1,0.000,0
8260,1024,1024,1.0000,30.054,33.273,1,0.000,0
8261,1024,1024,1.0000,30.397,32.898,1,0.000,0
8262,1024,1024,1.0000,29.992,33.342,1,0.000,0
8263,1024,1024,1.0000,30.755,32.515,1,0.000,0
8264,1024,1024,1.0000,30.348,32.951,1,0.000,0
8265,1024,1024,1.0000,30.165,33.151,1,0.000,0
8266,1024,1024,1.0000,36.297,27.550,1,0.000,0
8267,1024,1024,1.0000,31.113,32.141,1,0.000,0
8268,1024,1024,1.0000,30.913,32.349,1,0.000,0
8269,1024,1024,1.0000,31.212,32.039,1,0.000,0
8270,1024,1024,1.0000,31.359,31.889,1,0.000,0
8271,1024,1024,1.0000,30.344,32.955,1,0.000,0
8272,1024,1024,1.0000,30.680,32.595,1,0.000,0
8273,1024,1024,1.0000,30.081,33.244,1,0.000,0
8274,1024,1024,1.0000,30.853,32.412,1,0.000,0
8275,1024,1024,1.0000,30.074,33.251,1,0.000,0
8276,1024,1024,1.0000,30.606,32.673,1,0.000,0
8277,1024,1024,1.0000,30.824,32.442,1,0.000,0
8278,1024,1024,1.0000,31.165,32.087,1,0.000,0
8279,1024,1024,1.0000,30.431,32.861,1,0.000,0
8280,1024,1024,1.0000,32.362,30.900,1,0.000,0
8281,1024,1024,1.0000,30.603,32.677,1,0.000,0
8282,1024,1024,1.0000,31.412,31.835,1,0.000,0
8283,1024,1024,1.0000,34.929,28.630,1,0.000,0
8284,1024,1024,1.0000,31.178,32.074,1,0.000,0
8285,1024,1024,1.0000,31.572,31.674,1,0.000,0
8286,1024,1024,1.0000,31.554,31.692,1,0.000,0
8287,1024,1024,1.0000,31.106,32.148,1,0.000,0
8288,1024,1024,1.0000,30.391,32.904,1,0.000,0
8289,1024,1024,1.0000,30.862,32.402,1,0.000,0
8290,1024,1024,1.0000,30.486,32.802,1,0.000,0
8291,1024,1024,1.0000,31.152,32.101,1,0.000,0
8292,1024,1024,1.0000,30.603,32.677,1,0.000,0
8293,1024,1024,1.0000,29.703,33.667,1,0.000,0
8294,1024,1024,1.0000,30.936,32.325,1,0.000,0
8295,1024,1024,1.0000,29.619,33.762,1,0.000,0
8296,1024,1024,1.0000,30.655,32.621,1,0.000,0
8297,1024,1024,1.0000,31.099,32.155,1,0.000,0
8298,1024,1024,1.0000,30.532,32.753,1,0.000,0
8299,1024,1024,1.0000,30.327,32.974,1,0.000,0
8300,1024,1024,1.0000,31.482,31.764,1,0.000,0
8301,1024,1024,1.0000,31.505,31.741,1,0.000,0
8302,1024,1024,1.0000,30.702,32.571,1,0.000,0
8303,1024,1024,1.0000,30.370,32.927,1,0.000,0
8304,1024,1024,1.0000,31.299,31.950,1,0.000,0
8305,1024,1024,1.0000,30.702,32.571,1,0.000,0
8306,1024,1024,1.0000,30.368,32.929,1,0.000,0
8307,1024,1024,1.0000,30.636,32.641,1,0.000,0
8308,1024,1024,1.0000,30.987,32.272,1,0.000,0
8309,1024,1024,1.0000,30.027,33.303,1,0.000,0
8310,1024,1024,1.0000,31.236,32.014,1,0.000,0
8311,1024,1024,1.0000,30.442,32.849,1,0.000,0
8312,1024,1024,1.0000,30.520,32.765,1,0.000,0
8313,1024,1024,1.0000,31.269,31.981,1,0.000,0
8314,1024,1024,1.0000,30.683,32.591,1,0.000,0
8315,1024,1024,1.0000,30.154,33.163,1,0.000,0
8316,1024,1024,1.0000,30.713,32.560,1,0.000,0
8317,1024,1024,1.0000,30.052,33.276,1,0.000,0
8318,1024,1024,1.0000,32.042,31.209,1,0.000,0
8319,1024,1024,1.0000,30.464,32.826,1,0.000,0
8320,1024,1024,1.0000,30.521,32.764,1,0.000,0
8321,1024,1024,1.0000,30.250,33.058,1,0.000,0
8322,1024,1024,1.0000,30.963,32.297,1,0.000,0
8323,1024,1024,1.0000,31.001,32.257,1,0.000,0
8324,1024,1024,1.0000,30.762,32.508,1,0.000,0
8325,1024,1024,1.0000,30.779,32.490,1,0.000,0
8326,1024,1024,1.0000,30.319,32.983,1,0.000,0
8327,1024,1024,1.0000,30.966,32.293,1,0.000,0
8328,1024,1024,1.0000,30.305,32.998,1,0.000,0
8329,1024,1024,1.0000,30.793,32.475,1,0.000,0
8330,1024,1024,1.0000,31.211,32.040,1,0.000,0
8331,1024,1024,1.0000,30.827,32.439,1,0.000,0
8332,1024,1024,1.0000,31.194,32.057,1,0.000,0
8333,1024,1024,1.0000,32.399,30.865,1,0.000,0
8334,1024,1024,1.0000,38.395,26.045,1,0.000,0
8335,1024,1024,1.0000,31.967,31.282,1,0.000,0
8336,1024,1024,1.0000,30.985,32.274,1,0.000,0
8337,1024,1024,1.0000,31.025,32.232,1,0.000,0
8338,1024,1024,1.0000,31.298,31.951,1,0.000,0
8339,1024,1024,1.0000,30.072,33.254,1,0.000,0
8340,1024,1024,1.0000,30.601,32.679,1,0.000,0
8341,1024,1024,1.0000,31.077,32.178,1,0.000,0
8342,1024,1024,1.0000,32.041,31.210,1,0.000,0
8343,1024,1024,1.0000,30.780,32.489,1,0.000,0
8344,1024,1024,1.0000,30.911,32.351,1,0.000,0
8345,1024,1024,1.0000,31.758,31.488,1,0.000,0
8346,1024,1024,1.0000,30.347,32.952,1,0.000,0
8347,1024,1024,1.0000,30.886,32.377,1,0.000,0
8348,1024,1024,1.0000,30.977,32.282,1,0.000,0
8349,1024,1024,1.0000,30.713,32.560,1,0.000,0
8350,1024,1024,1.0000,30.095,33.228,1,0.000,0
8351,1024,1024,1.0000,30.505,32.782,1,0.000,0
8352,1024,1024,1.0000,30.328,32.973,1,0.000,0
8353,1024,1024,1.0000,31.275,31.974,1,0.000,0
8354,1024,1024,1.0000,31.535,31.711,1,0.000,0
8355,1024,1024,1.0000,29.841,33.511,1,0.000,0
8356,1024,1024,1.0000,31.812,31.435,1,0.000,0
8357,1024,1024,1.0000,30.477,32.812,1,0.000,0
8358,1024,1024,1.0000,31.242,32.008,1,0.000,0
8359,1024,1024,1.0000,30.236,33.073,1,0.000,0
8360,1024,1024,1.0000,30.751,32.519,1,0.000,0
8361,1024,1024,1.0000,30.814,32.453,1,0.000,0
8362,1024,1024,1.0000,30.338,32.962,1,0.000,0
8363,1024,1024,1.0000,31.603,31.643,1,0.000,0
8364,1024,1024,1.0000,30.172,33.143,1,0.000,0
8365,1024,1024,1.0000,30.553,32.730,1,0.000,0
8366,1024,1024,1.0000,31.216,32.035,1,0.000,0
8367,1024,1024,1.0000,30.639,32.638,1,0.000,0
8368,1024,1024,1.0000,30.796,32.472,1,0.000,0
8369,1024,1024,1.0000,32.038,31.213,1,0.000,0
8370,1024,1024,1.0000,31.009,32.249,1,0.000,0
8371,1024,1024,1.0000,31.997,31.253,1,0.000,0
8372,1024,1024,1.0000,30.846,32.419,1,0.000,0
8373,1024,1024,1.0000,30.271,33.035,1,0.000,0
8374,1024,1024,1.0000,31.380,31.867,1,0.000,0
8375,1024,1024,1.0000,30.778,32.491,1,0.000,0
8376,1024,1024,1.0000,31.586,31.660,1,0.000,0
8377,1024,1024,1.0000,31.416,31.831,1,0.000,0
8378,1024,1024,1.0000,30.858,32.407,1,0.000,0
8379,1024,1024,1.0000,30.707,32.566,1,0.000,0
8380,1024,1024,1.0000,35.975,27.797,1,0.000,0
8381,1024,1024,1.0000,30.811,32.456,1,0.000,0
8382,1024,1024,1.0000,30.928,32.333,1,0.000,0
8383,1024,1024,1.0000,30.722,32.550,1,0.000,0
8384,1024,1024,1.0000,30.103,33.219,1,0.000,0
8385,1024,1024,1.0000,30.120,33.201,1,0.000,0
8386,1024,1024,1.0000,30.136,33.183,1,0.000,0
8387,1024,1024,1.0000,31.194,32.057,1,0.000,0
8388,1024,1024,1.0000,30.782,32.487,1,0.000,0
8389,1024,1024,1.0000,30.552,32.731,1,0.000,0
8390,1024,1024,1.0000,30.784,32.484,1,0.000,0
8391,1024,1024,1.0000,31.373,31.875,1,0.000,0
8392,1024,1024,1.0000,30.472,32.817,1,0.000,0
8393,1024,1024,1.0000,31.342,31.906,1,0.000,0
8394,1024,1024,1.0000,30.255,33.052,1,0.000,0
8395,1024,1024,1.0000,30.635,32.642,1,0.000,0
8396,1024,1024,1.0000,30.008,33.324,1,0.000,0
8397,1024,1024,1.0000,30.483,32.805,1,0.000,0
8398,1024,1024,1.0000,30.137,33.182,1,0.000,0
8399,1024,1024,1.0000,32.627,30.649,1,0.000,0
8400,1024,1024,1.0000,30.159,33.158,1,0.000,0
8401,1024,1024,1.0000,32.122,31.131,1,0.000,0
8402,1024,1024,1.0000,34.574,28.923,1,0.000,0
8403,1024,1024,1.0000,32.521,30.749,1,0.000,0
8404,1024,1024,1.0000,32.067,31.185,1,0.000,0
8405,1024,1024,1.0000,30.088,33.236,1,0.000,0
8406,1024,1024,1.0000,30.736,32.535,1,0.000,0
8407,1024,1024,1.0000,31.530,31.716,1,0.000,0
8408,1024,1024,1.0000,31.567,31.679,1,0.000,0
8409,1024,1024,1.0000,30.828,32.438,1,0.000,0
8410,1024,1024,1.0000,29.886,33.460,1,0.000,0
8411,1024,1024,1.0000,31.298,31.951,1,0.000,0
8412,1024,1024,1.0000,30.627,32.651,1,0.000,0
8413,1024,1024,1.0000,30.856,32.409,1,0.000,0
8414,1024,1024,1.0000,29.954,33.385,1,0.000,0
8415,1024,1024,1.0000,30.700,32.573,1,0.000,0
8416,1024,1024,1.0000,30.061,33.266,1,0.000,0
8417,1024,1024,1.0000,31.355,31.893,1,0.000,0
8418,1024,1024,1.0000,31.112,32.142,1,0.000,0
8419,1024,1024,1.0000,30.340,32.960,1,0.000,0
8420,1024,1024,1.0000,31.517,31.729,1,0.000,0
8421,1024,1024,1.0000,31.398,31.849,1,0.000,0
8422,1024,1024,1.0000,31.328,31.920,1,0.000,0
8423,1024,1024,1.0000,30.442,32.849,1,0.000,0
8424,1024,1024,1.0000,30.985,32.274,1,0.000,0
8425,1024,1024,1.0000,30.135,33.184,1,0.000,0
8426,1024,1024,1.0000,30.438,32.854,1,0.000,0
8427,1024,1024,1.0000,29.964,33.373,1,0.000,0
8428,1024,1024,1.0000,31.621,31.625,1,0.000,0
8429,1024,1024,1.0000,30.035,33.294,1,0.000,0
8430,1024,1024,1.0000,30.728,32.544,1,0.000,0
8431,1024,1024,1.0000,30.220,33.091,1,0.000,0
8432,1024,1024,1.0000,31.045,32.211,1,0.000,0
8433,1024,1024,1.0000,30.773,32.496,1,0.000,0
8434,1024,1024,1.0000,30.962,32.298,1,0.000,0
8435,1024,1024,1.0000,31.359,31.889,1,0.000,0
8436,1024,1024,1.0000,30.388,32.908,1,0.000,0
8437,1024,1024,1.0000,31.712,31.534,1,0.000,0
8438,1024,1024,1.0000,31.424,31.823,1,0.000,0
