step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha
359,870,1024,0.8496,23.387,42.759,0,0.000
360,871,1024,0.8506,23.761,42.086,0,0.000
361,872,1024,0.8516,23.807,42.004,0,0.000
362,873,1024,0.8525,23.589,42.393,0,0.000
363,874,1024,0.8535,23.527,42.504,0,0.000
364,875,1024,0.8545,23.672,42.244,0,0.000
365,876,1024,0.8555,23.687,42.217,0,0.000
366,877,1024,0.8564,23.538,42.484,0,0.000
367,878,1024,0.8574,23.817,41.987,0,0.000
368,879,1024,0.8584,23.689,42.214,0,0.000
369,880,1024,0.8594,23.744,42.116,0,0.000
370,881,1024,0.8604,23.552,42.459,0,0.000
371,882,1024,0.8613,23.648,42.287,0,0.000
372,883,1024,0.8623,23.579,42.411,0,0.000
373,884,1024,0.8633,23.409,42.719,0,0.000
374,885,1024,0.8643,23.669,42.249,0,0.000
375,886,1024,0.8652,23.348,42.830,0,0.000
376,887,1024,0.8662,23.855,41.920,0,0.000
377,888,1024,0.8672,23.568,42.430,0,0.000
378,889,1024,0.8682,23.886,41.866,0,0.000
379,890,1024,0.8691,23.874,41.887,0,0.000
380,891,1024,0.8701,23.500,42.553,0,0.000
381,892,1024,0.8711,23.841,41.945,0,0.000
382,893,1024,0.8721,23.862,41.908,0,0.000
383,894,1024,0.8730,23.838,41.950,0,0.000
384,895,1024,0.8740,23.571,42.425,0,0.000
385,896,1024,0.8750,23.775,42.061,0,0.000
386,897,1024,0.8760,23.744,42.116,0,0.000
387,898,1024,0.8770,23.499,42.555,0,0.000
388,899,1024,0.8779,23.772,42.066,0,0.000
389,900,1024,0.8789,23.754,42.098,0,0.000
390,901,1024,0.8799,23.631,42.317,0,0.000
391,902,1024,0.8809,23.463,42.620,0,0.000
392,903,1024,0.8818,23.792,42.031,0,0.000
393,904,1024,0.8828,23.682,42.226,0,0.000
394,905,1024,0.8838,23.466,42.615,0,0.000
395,906,1024,0.8848,23.757,42.093,0,0.000
396,907,1024,0.8857,23.721,42.157,0,0.000
397,908,1024,0.8867,23.792,42.031,0,0.000
398,909,1024,0.8877,23.513,42.530,0,0.000
399,910,1024,0.8887,23.363,42.803,0,0.000
400,911,1024,0.8896,23.294,42.930,0,0.000
401,912,1024,0.8906,24.154,41.401,0,0.000
402,913,1024,0.8916,24.300,41.152,0,0.000
403,914,1024,0.8926,23.913,41.818,0,0.000
404,915,1024,0.8936,23.784,42.045,0,0.000
405,916,1024,0.8945,23.653,42.278,0,0.000
406,917,1024,0.8955,23.927,41.794,0,0.000
407,918,1024,0.8965,23.829,41.966,0,0.000
408,919,1024,0.8975,23.497,42.559,0,0.000
409,920,1024,0.8984,23.942,41.768,0,0.000
410,921,1024,0.8994,23.888,41.862,0,0.000
411,922,1024,0.9004,23.568,42.430,0,0.000
412,923,1024,0.9014,23.461,42.624,0,0.000
413,924,1024,0.9023,23.778,42.056,0,0.000
414,925,1024,0.9033,23.783,42.047,0,0.000
415,926,1024,0.9043,23.531,42.497,0,0.000
416,927,1024,0.9053,23.782,42.049,0,0.000
417,928,1024,0.9062,23.856,41.918,0,0.000
418,929,1024,0.9072,24.036,41.604,0,0.000
419,930,1024,0.9082,23.606,42.362,0,0.000
420,931,1024,0.9092,23.786,42.042,0,0.000
421,932,1024,0.9102,23.709,42.178,0,0.000
422,933,1024,0.9111,23.454,42.637,0,0.000
423,934,1024,0.9121,23.943,41.766,0,0.000
424,935,1024,0.9131,23.952,41.750,0,0.000
425,936,1024,0.9141,23.862,41.908,0,0.000
