step,kv_used,kv_total,kv_ratio,ttft_ms,tok_per_sec,shift_events,alpha,n_spilled
112,1024,1024,1.0000,33.658,29.711,1,0.000,621
113,1024,1024,1.0000,33.697,29.676,1,0.000,622
114,1024,1024,1.0000,33.810,29.577,1,0.000,623
115,1024,1024,1.0000,33.957,29.449,1,0.000,624
116,1024,1024,1.0000,33.909,29.491,1,0.000,625
117,1024,1024,1.0000,33.887,29.510,1,0.000,626
118,1024,1024,1.0000,33.823,29.566,1,0.000,627
119,1024,1024,1.0000,33.747,29.632,1,0.000,628
120,1024,1024,1.0000,33.767,29.615,1,0.000,629
121,1024,1024,1.0000,33.740,29.638,1,0.000,630
122,1024,1024,1.0000,34.201,29.239,1,0.000,631
123,1024,1024,1.0000,33.872,29.523,1,0.000,632
124,1024,1024,1.0000,33.630,29.735,1,0.000,633
125,1024,1024,1.0000,33.814,29.574,1,0.000,634
126,1024,1024,1.0000,33.833,29.557,1,0.000,635
127,1024,1024,1.0000,33.668,29.702,1,0.000,636
128,1024,1024,1.0000,33.882,29.514,1,0.000,637
129,1024,1024,1.0000,33.923,29.479,1,0.000,638
130,1024,1024,1.0000,33.811,29.576,1,0.000,639
